clock,Free swap space in %,CPU $2 time 0,CPU $2 time 1,CPU $2 time 2,CPU $2 time 3,Processor load (1 min average per core) 4,CPU $2 time 5,CPU $2 time 6,CPU $2 time 7,CPU $2 time 8,CPU $2 time 9,CPU $2 time 10,CPU $2 time 11,CPU $2 time 12,CPU $2 time 13,CPU $2 time 14,Free swap space in % 15,Free inodes on $1 (percentage) 16,Free inodes on $1 (percentage) 17,Free inodes on $1 (percentage) 18,Free disk space on $1 (percentage) 19,Free disk space on $1 (percentage) 20,Free disk space on $1 (percentage) 21,Free inodes on $1 (percentage) 22,Free inodes on $1 (percentage) 23,Free inodes on $1 (percentage) 24,Free disk space on $1 (percentage) 25,Free disk space on $1 (percentage) 26,Free disk space on $1 (percentage) 27,Free disk space on $1 (percentage) 28,Free disk space on $1 (percentage) 29,Free disk space on $1 (percentage) 30,Processor load (1 min average per core) 31,CPU $2 time 32,CPU $2 time 33,CPU $2 time 34,CPU $2 time 35,CPU $2 time 36,CPU $2 time 37,CPU $2 time 38,CPU $2 time 39,CPU $2 time 40,CPU $2 time 41
2022-03-26 21:00:00,99.5691,0.0431,0.0,0.0119,0.0,0.3229,0.8484,72.4697,0.0,0.2617,0.0,0.4399,0.0,1.8512,24.9705,0.8277,75.1405,96.7023,99.8723,99.9902,24.4783,75.7859,99.6154,96.6421,99.8723,99.9915,25.4878,75.7859,99.5043,22.7476,75.7859,99.6158,0.0099,98.2679,0.0,98.8809,0.0,0.3086,0.0,0.0031,0.0,0.5618,0.2401
2022-03-26 22:00:00,99.5691,0.0454,0.0,0.0116,0.0,0.2814,0.8171,77.6133,0.0,0.0573,0.0,0.2372,0.0,1.4932,20.5724,0.7729,75.1399,96.7023,99.8723,99.9902,24.4882,75.7859,99.6154,96.6421,99.8723,99.9915,25.4806,75.7859,99.5043,22.742,75.7859,99.6158,0.0054,98.3612,0.0,99.2675,0.0,0.0651,0.0,0.0028,0.0,0.4737,0.1962
2022-03-26 23:00:00,99.5691,0.0417,0.0,0.0107,0.0,0.2638,0.8159,75.1446,0.0,0.0581,0.0,0.2638,0.0,1.5308,23.0306,0.7506,75.1395,96.7024,99.8723,99.9902,24.4921,75.7859,99.6154,96.6421,99.8723,99.9915,25.4804,75.7859,99.5043,22.7389,75.7859,99.6158,0.0063,98.3832,0.0,99.2502,0.0,0.0711,0.0,0.003,0.0,0.4773,0.1988
2022-03-27 00:00:00,99.5691,0.0404,0.0023,0.0106,0.0,0.2352,0.8225,76.9719,0.0,0.0576,0.0025,0.4347,0.0,1.7897,20.8333,0.7817,75.139,96.7024,99.8723,99.9902,24.4908,75.7859,99.6154,96.6421,99.8723,99.9915,25.4914,75.7859,99.5043,22.7376,75.7859,99.6158,0.005,98.3446,0.0,99.2616,0.0,0.0646,0.0025,0.0025,0.0,0.4793,0.2
2022-03-27 01:00:00,99.5691,0.0414,0.0,0.0109,0.0,0.2736,0.8226,72.5112,0.0,0.056,0.0,0.3747,0.0,1.9376,25.1887,0.8014,75.1385,96.7023,99.8723,99.9902,24.489,75.7859,99.6154,96.6421,99.8723,99.9915,25.5013,75.7859,99.5043,22.7343,75.7859,99.6158,0.004,98.3201,0.0,99.2734,0.0,0.0643,0.0,0.0024,0.0,0.4657,0.1931
2022-03-27 02:00:00,99.5691,0.041,0.0,0.0115,0.0,0.2348,0.827,76.9723,0.0,0.0572,0.0,0.2598,0.0,1.5635,21.039,0.7845,75.138,96.7023,99.8723,99.9902,24.4996,75.7859,99.6154,96.6421,99.8723,99.9915,25.4909,75.7859,99.5043,22.732,75.7859,99.6158,0.0066,98.3364,0.0,99.2491,0.0,0.0695,0.0,0.0026,0.0,0.4841,0.1978
2022-03-27 03:00:00,99.5691,0.0417,0.0,0.0115,0.0,0.2146,0.8289,78.1456,0.0,0.057,0.0,0.2226,0.0,1.4938,20.0796,0.7838,75.1376,96.7024,99.8723,99.9902,24.5015,75.7859,99.6154,96.6421,99.8723,99.9915,25.4813,75.7859,99.5043,22.7306,75.7859,99.6158,0.0062,98.3313,0.0,99.262,0.0,0.0632,0.0,0.0029,0.0,0.4796,0.1982
2022-03-27 04:00:00,99.5691,0.0416,0.0,0.0115,0.0,0.2368,0.818,78.3774,0.0,0.0595,0.0,0.2252,0.0,1.4694,19.9462,0.7869,75.1371,96.7024,99.8723,99.9902,24.5001,75.7859,99.6154,96.6421,99.8723,99.9915,25.4722,75.7859,99.5043,22.7291,75.7859,99.6158,0.0053,98.3424,0.0,99.2533,0.0,0.071,0.0,0.0025,0.0,0.4764,0.1993
2022-03-27 05:00:00,99.5691,0.0409,0.0,0.0115,0.0,0.3005,0.8226,74.6207,0.0,0.058,0.0,0.2782,0.0,1.5969,23.3707,0.7879,75.1366,96.7024,99.8723,99.9902,24.4987,75.7859,99.6154,96.6421,99.8723,99.9915,25.4637,75.7859,99.5043,22.7278,75.7859,99.6158,0.0054,98.3376,0.0,99.2518,0.0,0.077,0.0,0.0024,0.0,0.4656,0.1952
2022-03-27 06:00:00,99.5691,0.0406,0.0,0.0113,0.0,0.2472,0.8175,75.8291,0.0,0.0578,0.0,0.2723,0.0,1.5879,22.3234,0.7842,75.1356,96.7024,99.8723,99.9902,24.4973,75.7859,99.6154,96.6421,99.8723,99.9915,25.455,75.7859,99.5043,22.7265,75.7859,99.6158,0.0051,98.3348,0.0,99.2554,0.0,0.0695,0.0,0.0028,0.0,0.4745,0.1968
2022-03-27 07:00:00,99.5691,0.0427,0.0,0.0116,0.0,0.2898,0.8355,74.6408,0.0,0.0555,0.0,0.3951,0.0,1.8101,23.0132,0.8585,75.1339,96.7024,99.8723,99.9902,24.4958,75.7859,99.6154,96.6421,99.8723,99.9915,25.4464,75.7859,99.5043,22.7207,75.7859,99.6158,0.0049,98.2552,0.0,99.2552,0.0,0.0681,0.0,0.0029,0.0,0.4768,0.1973
2022-03-27 08:00:00,99.5691,0.0413,0.0,0.0113,0.0,0.2143,0.8316,77.74,0.0,0.0567,0.0,0.2392,0.0,1.5296,20.3647,0.7802,75.1337,96.7024,99.8723,99.9902,24.4944,75.7859,99.6154,96.6421,99.8723,99.9915,25.4364,75.7859,99.5043,22.7169,75.7859,99.6158,0.0061,98.3327,0.0,99.2637,0.0,0.0686,0.0,0.0025,0.0,0.4748,0.201
2022-03-27 09:00:00,99.5691,0.0415,0.0,0.0112,0.0,0.1984,0.8254,77.3913,0.0,0.0578,0.0,0.2404,0.0,1.5186,20.763,0.7803,75.1336,96.7024,99.8723,99.9902,24.493,75.7859,99.6154,96.6421,99.8723,99.9915,25.4332,75.7859,99.5043,22.7157,75.7859,99.6158,0.0045,98.3413,0.0,99.2666,0.0,0.0671,0.0,0.0026,0.0,0.4676,0.1928
2022-03-27 10:00:00,99.5691,0.0432,0.0,0.0111,0.0,0.2072,0.8397,78.0286,0.0,0.0583,0.0,0.2239,0.0,1.5059,20.07,0.8141,75.1315,96.7024,99.8723,99.9902,24.4915,75.7859,99.6154,96.6421,99.8723,99.9915,25.4275,75.7859,99.5043,22.7245,75.7859,99.6158,0.0055,98.3002,0.0,99.2524,0.0,0.0683,0.0,0.0025,0.0,0.4782,0.1986
2022-03-27 11:00:00,99.5691,0.0409,0.0,0.0123,0.0,0.2993,0.8434,74.5122,0.0,0.2722,0.0,0.3727,0.0,1.7152,23.0683,0.8439,75.1307,96.7023,99.8723,99.9902,24.4843,75.7859,99.6154,96.642,99.8723,99.9915,25.4118,75.7859,99.5043,22.7269,75.7859,99.6158,0.0066,98.2584,0.0,98.8961,0.0,0.3071,0.0,0.0038,0.0,0.5535,0.2381
2022-03-27 12:00:00,99.5691,0.0418,0.0,0.0119,0.0,0.3167,0.8514,71.6997,0.0,0.5204,0.0,0.4812,0.0,1.8744,25.4349,0.8725,75.1269,96.7023,99.8723,99.9902,24.4593,75.7859,99.6154,96.642,99.8723,99.9915,25.3793,75.7859,99.5043,22.7255,75.7859,99.6158,0.0149,98.2127,0.0,98.3706,0.0,0.6493,0.0,0.0051,0.0,0.6801,0.3009
2022-03-27 13:00:00,99.5691,0.0415,0.0,0.0121,0.0,0.2891,0.8431,73.1467,0.0,0.3027,0.0,0.4306,0.0,1.7576,24.5022,0.856,75.1215,96.7023,99.8723,99.9902,24.4688,75.7859,99.6154,96.642,99.8723,99.9915,25.3919,75.7859,99.5043,22.7241,75.7859,99.6158,0.0084,98.2454,0.0,98.8243,0.0,0.3558,0.0,0.0045,0.0,0.568,0.2465
2022-03-27 14:00:00,99.5691,0.0412,0.0,0.0118,0.0,0.3038,0.8458,72.2818,0.0,0.301,0.0,0.4057,0.0,1.7227,25.3245,0.8444,75.1215,96.7023,99.8723,99.9902,24.4768,75.7859,99.6154,96.642,99.8723,99.9915,25.3894,75.7859,99.5043,22.7228,75.7859,99.6158,0.0118,98.2552,0.0,98.8059,0.0,0.37,0.0,0.0047,0.0,0.57,0.2462
2022-03-27 15:00:00,99.5691,0.0407,0.0,0.0122,0.0,0.3755,0.8422,69.0186,0.0,0.2865,0.0,0.4728,0.0,1.8515,28.3123,1.0638,75.1216,96.7023,99.8723,99.9902,24.4747,75.7859,99.6154,96.642,99.8723,99.9915,25.3789,75.7859,99.5043,22.7215,75.7859,99.6158,0.0101,98.0299,0.0,98.8542,0.0,0.3374,0.0,0.0042,0.0,0.5676,0.2441
2022-03-27 16:00:00,99.5691,0.0426,0.0,0.0129,0.0,0.3112,0.8503,71.1402,0.0,0.3924,0.0,0.4663,0.0,1.8167,26.3622,0.8831,75.1216,96.7023,99.8723,99.9902,24.4696,75.7859,99.6154,96.642,99.8723,99.9915,25.3719,75.7859,99.5043,22.715,75.7859,99.6158,0.0086,98.2111,0.0,98.6137,0.0,0.4876,0.0,0.0043,0.0,0.6114,0.2696
2022-03-27 17:00:00,99.5691,0.0406,0.0,0.0117,0.0,0.4041,0.8594,67.967,0.0,0.4274,0.0,0.5849,0.0,2.3221,28.5959,0.8376,75.1182,96.7023,99.8723,99.9902,24.4622,75.7859,99.6154,96.642,99.8723,99.9915,25.3272,75.7859,99.5043,22.7116,75.7859,99.6158,0.0111,98.2445,0.0,98.5549,0.0,0.5236,0.0,0.0047,0.0,0.6388,0.2762
2022-03-27 18:00:00,99.5691,0.0407,0.0,0.012,0.0,0.4114,0.864,66.8135,0.0,0.3177,0.0,0.6199,0.0,2.3972,29.8521,0.8476,75.1079,96.7023,99.8723,99.9902,24.4592,75.7859,99.6154,96.642,99.8723,99.9915,25.2415,75.7859,99.5043,22.7103,75.7859,99.6158,0.0132,98.2356,0.0,98.607,0.0,0.3949,0.0,0.0067,0.0,0.6795,0.3094
2022-03-27 19:00:00,99.5691,0.0402,0.0,0.0113,0.0,0.3144,0.8484,72.0899,0.0,0.323,0.0,0.5877,0.0,2.0405,24.9709,0.8293,75.1005,96.7023,99.8723,99.9902,24.4653,75.7859,99.6154,96.642,99.8723,99.9915,25.1834,75.7859,99.5043,22.7106,75.7859,99.6158,0.0094,98.2786,0.0,98.778,0.0,0.3809,0.0,0.0044,0.0,0.5828,0.2513
2022-03-27 20:00:00,99.5691,0.0408,0.0,0.0116,0.0,0.2924,0.8196,74.407,0.0,0.3359,0.0,0.4101,0.0,1.7621,23.0406,0.7904,75.1002,96.7023,99.8723,99.9902,24.4615,75.7859,99.6154,96.642,99.8723,99.9915,25.1817,75.7859,99.5043,22.7099,75.7859,99.6158,0.0107,98.3339,0.0,98.7685,0.0,0.3917,0.0,0.0044,0.0,0.5836,0.2552
2022-03-27 21:00:00,99.5691,0.0422,0.0,0.0115,0.0,0.2634,0.8241,75.9812,0.0,0.1525,0.0,0.3217,0.0,1.6294,22.1324,0.7729,75.0997,96.7023,99.8723,99.9902,24.4696,75.7859,99.6154,96.6417,99.8723,99.9915,25.1854,75.7859,99.5043,22.7119,75.7859,99.6158,0.0059,98.3528,0.0,99.1017,0.0,0.1712,0.0,0.0031,0.0,0.5085,0.2133
2022-03-27 22:00:00,99.5691,0.044,0.0,0.011,0.0,0.2159,0.8232,76.6216,0.0,0.0682,0.0,0.2556,0.0,1.5454,21.5447,0.7785,75.0993,96.7023,99.8723,99.9902,24.4806,75.7859,99.6154,96.6417,99.8723,99.9915,25.1886,75.7859,99.5043,22.7106,75.7859,99.6158,0.004,98.3453,0.0,99.2422,0.0,0.0777,0.0,0.0032,0.0,0.4749,0.1992
2022-03-27 23:00:00,99.5691,0.041,0.0,0.011,0.0,0.2582,0.8356,74.467,0.0,0.0662,0.0,0.4002,0.0,1.7889,23.2241,0.7711,75.0988,96.7023,99.8723,99.9902,24.4805,75.7859,99.6154,96.6417,99.8723,99.9915,25.1794,75.7859,99.5043,22.7118,75.7859,99.6158,0.0064,98.3404,0.0,99.242,0.0,0.0786,0.0,0.0029,0.0,0.4763,0.1968
2022-03-28 00:00:00,99.5691,0.0415,0.0024,0.0113,0.0,0.2626,0.8365,73.7215,0.0,0.0698,0.0022,0.3957,0.0,1.9218,23.7699,0.7832,75.0983,96.7023,99.8723,99.9902,24.5026,75.7859,99.6154,96.6417,99.8723,99.9915,25.1709,75.7859,99.5043,22.7193,75.7859,99.6158,0.0042,98.3227,0.0,99.2311,0.0,0.0841,0.0023,0.0027,0.0,0.4781,0.2019
2022-03-28 01:00:00,99.5691,0.0422,0.0,0.0116,0.0,0.2497,0.8446,77.0609,0.0,0.0706,0.0,0.3,0.0,1.6143,20.9202,0.8345,75.0978,96.7023,99.8723,99.9902,24.5115,75.7859,99.6154,96.6417,99.8723,99.9915,25.1667,75.7859,99.5043,22.7485,75.7859,99.6158,0.0046,98.2754,0.0,99.2386,0.0,0.0829,0.0,0.0031,0.0,0.4851,0.1998
2022-03-28 02:00:00,99.5691,0.0411,0.0,0.0115,0.0,0.2298,0.822,77.8988,0.0,0.0729,0.0,0.2544,0.0,1.5509,20.2905,0.7799,75.0973,96.7023,99.8723,99.9902,24.5082,75.7859,99.6154,96.6417,99.8723,99.9915,25.1663,75.7859,99.5043,22.7465,75.7859,99.6158,0.0054,98.3346,0.0,99.2445,0.0,0.0827,0.0,0.0032,0.0,0.4776,0.1976
2022-03-28 03:00:00,99.5691,0.0406,0.0,0.0111,0.0,0.3409,0.819,75.8893,0.0,0.0756,0.0,0.3085,0.0,1.6142,22.0305,0.8017,75.0969,96.7023,99.8723,99.9902,24.5118,75.7859,99.6154,96.6417,99.8723,99.9915,25.1572,75.7859,99.5043,22.745,75.7859,99.6158,0.0066,98.3313,0.0,99.2289,0.0,0.0869,0.0,0.003,0.0,0.4837,0.1973
2022-03-28 04:00:00,99.5691,0.0405,0.0,0.0123,0.0,0.2874,0.8328,73.808,0.0,0.0756,0.0,0.3655,0.0,1.686,24.0922,0.8133,75.0963,96.7023,99.8723,99.9902,24.5117,75.7859,99.6154,96.6417,99.8723,99.9915,25.1456,75.7859,99.5043,22.7437,75.7859,99.6158,0.0047,98.2961,0.0,99.2058,0.0,0.1011,0.0,0.0033,0.0,0.4832,0.2048
2022-03-28 05:00:00,99.5691,0.0405,0.0,0.0117,0.0,0.3181,0.8514,70.6647,0.0,0.0822,0.0,0.4325,0.0,1.7043,26.9525,0.8637,75.096,96.7023,99.8723,99.9902,24.5084,75.7859,99.6154,96.6417,99.8723,99.9915,25.1408,75.7859,99.5043,22.7422,75.7859,99.6158,0.0059,98.2321,0.0,99.2055,0.0,0.1093,0.0,0.0031,0.0,0.4838,0.2008
2022-03-28 06:00:00,99.5691,0.0417,0.0,0.0132,0.0,0.293,0.8435,71.172,0.0,0.1109,0.0,0.3674,0.0,1.7083,26.487,0.8742,75.0953,96.7023,99.8723,99.9902,24.5021,75.7859,99.6154,96.6417,99.8723,99.9915,25.1278,75.7859,99.5043,22.7404,75.7859,99.6158,0.0069,98.2197,0.0,99.1743,0.0,0.1263,0.0,0.003,0.0,0.489,0.2026
2022-03-28 07:00:00,99.5691,0.0418,0.0,0.0126,0.0,0.3864,0.8584,66.0818,0.0,0.0966,0.0,0.6213,0.0,1.9257,31.5813,0.8789,75.0938,96.7023,99.8723,99.9902,24.5025,75.7859,99.6154,96.6417,99.8723,99.9915,25.1191,75.7859,99.5043,22.7388,75.7859,99.6158,0.0055,98.2109,0.0,99.1792,0.0,0.1217,0.0,0.0033,0.0,0.4948,0.2056
2022-03-28 08:00:00,99.5691,0.0407,0.0,0.0125,0.0,0.4039,0.8467,65.6274,0.0,0.0887,0.0,0.7395,0.0,2.1585,31.2945,0.8908,75.0934,96.7023,99.8723,99.9902,24.4988,75.7859,99.6154,96.6417,99.8723,99.9915,25.1046,75.7859,99.5043,22.7374,75.7859,99.6158,0.0043,98.2153,0.0,99.181,0.0,0.1136,0.0,0.0031,0.0,0.4908,0.2116
2022-03-28 09:00:00,99.5691,0.0415,0.0,0.0122,0.0,0.2965,0.8431,72.7876,0.0,0.0793,0.0,0.4745,0.0,1.8129,24.7694,0.8414,75.093,96.7023,99.8723,99.9902,24.5007,75.7859,99.6154,96.6417,99.8723,99.9915,25.1016,75.7859,99.5043,22.736,75.7859,99.6158,0.0069,98.264,0.0,99.2105,0.0,0.0975,0.0,0.003,0.0,0.4885,0.2015
2022-03-28 10:00:00,99.5691,0.0423,0.0,0.0123,0.0,0.2963,0.8482,74.6598,0.0,0.0777,0.0,0.4491,0.0,1.7755,23.1501,0.8616,75.0925,96.7023,99.8723,99.9902,24.4998,75.7859,99.6154,96.6417,99.8723,99.9915,25.0914,75.7859,99.5043,22.7319,75.7859,99.6158,0.0055,98.2331,0.0,99.2137,0.0,0.0904,0.0,0.003,0.0,0.4896,0.204
2022-03-28 11:00:00,99.5691,0.0416,0.0,0.0131,0.0,0.365,0.8684,67.8984,0.0,0.3067,0.0,0.6737,0.0,2.0445,29.243,0.9109,75.09,96.7023,99.8723,99.9902,24.4868,75.7859,99.6154,96.6416,99.8723,99.9915,25.0652,75.7859,99.5043,22.7246,75.7859,99.6158,0.0097,98.1588,0.0,98.8525,0.0,0.3351,0.0,0.0047,0.0,0.5748,0.2441
2022-03-28 12:00:00,99.5691,0.04,0.0,0.0133,0.0,0.3783,0.877,66.1545,0.0,0.5221,0.0,0.7766,0.0,2.195,30.4197,0.9137,75.0863,96.7023,99.8723,99.9902,24.478,75.7859,99.6154,96.6416,99.8723,99.9915,25.0387,75.7859,99.5043,22.723,75.7859,99.6158,0.0153,98.1487,0.0,98.3455,0.0,0.6592,0.0,0.0093,0.0,0.6852,0.3049
2022-03-28 13:00:00,99.5691,0.043,0.0,0.0131,0.0,0.3158,0.8686,69.2186,0.0,0.409,0.0,0.6249,0.0,2.0237,27.6781,0.9235,75.0848,96.7023,99.8723,99.9902,24.4814,75.7859,99.6154,96.6416,99.8723,99.9915,25.0448,75.7859,99.5043,22.7293,75.7859,99.6158,0.0135,98.15,0.0,98.3675,0.0,0.7032,0.0,0.0066,0.0,0.6395,0.2804
2022-03-28 14:00:00,99.5691,0.0404,0.0,0.0125,0.0,0.3025,0.8565,70.295,0.0,0.3896,0.0,0.5245,0.0,1.9131,26.7955,0.8957,75.0848,96.7023,99.8723,99.9902,24.4808,75.7859,99.6154,96.6416,99.8723,99.9915,25.0445,75.7859,99.5043,22.7382,75.7859,99.6158,0.0167,98.2038,0.0,98.3597,0.0,0.7459,0.0,0.0056,0.0,0.6221,0.2693
2022-03-28 15:00:00,99.5691,0.0405,0.0,0.0122,0.0,0.3306,0.8556,70.8819,0.0,0.2907,0.0,0.4979,0.0,1.847,26.3455,0.8707,75.0848,96.7023,99.8723,99.9902,24.4825,75.7859,99.6154,96.6417,99.8723,99.9915,25.0431,75.7859,99.5043,22.7369,75.7859,99.6158,0.0103,98.2253,0.0,98.6484,0.0,0.5362,0.0,0.0039,0.0,0.5616,0.2414
2022-03-28 16:00:00,99.5691,0.0408,0.0,0.012,0.0,0.3393,0.8565,70.3358,0.0,0.4206,0.0,0.5239,0.0,1.9005,27.0616,0.9595,75.0849,96.7023,99.8723,99.9902,24.4819,75.7859,99.6154,96.6416,99.8723,99.9915,25.0299,75.7859,99.5043,22.7355,75.7859,99.6158,0.0165,98.1505,0.0,98.1251,0.0,0.7656,0.0,0.0088,0.0,0.7447,0.3458
2022-03-28 17:00:00,99.5691,0.0414,0.0,0.0121,0.0,0.3979,0.8702,66.1626,0.0,0.463,0.0,0.6766,0.0,2.4747,30.2303,0.8802,75.0827,96.7023,99.8723,99.9902,24.4773,75.7859,99.6154,96.6416,99.8723,99.9915,24.9878,75.7859,99.5043,22.7341,75.7859,99.6158,0.0171,98.2005,0.0,98.0149,0.0,0.7642,0.0,0.0088,0.0,0.8209,0.3869
2022-03-28 18:00:00,99.5691,0.041,0.0,0.0124,0.0,0.4453,0.8704,65.1192,0.0,0.3202,0.0,0.8283,0.0,2.6686,30.9128,1.0105,75.0741,96.7023,99.8723,99.9902,24.4776,75.7859,99.6154,96.6416,99.8723,99.9915,24.8967,75.7859,99.5043,22.7328,75.7859,99.6158,0.011,98.0675,0.0,98.5597,0.0,0.5962,0.0,0.0039,0.0,0.5983,0.2556
2022-03-28 19:00:00,99.5691,0.0422,0.0,0.012,0.0,0.2475,0.8269,73.6737,0.0,0.3187,0.0,0.4163,0.0,1.7951,23.8222,0.8294,75.0682,96.7023,99.8723,99.9902,24.4836,75.7859,99.6154,96.6416,99.8723,99.9915,24.849,75.7859,99.5043,22.7316,75.7859,99.6158,0.0107,98.2783,0.0,98.6348,0.0,0.5287,0.0,0.0045,0.0,0.5799,0.2501
2022-03-28 20:00:00,99.5691,0.0425,0.0,0.0126,0.0,0.3124,0.8513,73.6709,0.0,0.3255,0.0,0.4029,0.0,1.7332,23.9447,0.8155,75.0681,96.7023,99.8723,99.9902,24.4815,75.7859,99.6154,96.6416,99.8723,99.9915,24.8396,75.7859,99.5043,22.7302,75.7859,99.6158,0.0125,98.2783,0.0,98.629,0.0,0.5398,0.0,0.0038,0.0,0.5793,0.2527
2022-03-28 21:00:00,99.5691,0.0422,0.0,0.0116,0.0,0.2857,0.8542,73.9864,0.0,0.235,0.0,0.3844,0.0,1.7142,23.7485,0.8048,75.0664,96.7023,99.8723,99.9902,24.4834,75.7859,99.6154,96.6413,99.8723,99.9915,24.8368,75.7859,99.5043,22.7316,75.7859,99.6158,0.0094,98.2935,0.0,98.8522,0.0,0.3811,0.0,0.0034,0.0,0.5334,0.2273
2022-03-28 22:00:00,99.5691,0.0444,0.0,0.0113,0.0,0.2978,0.8438,76.9066,0.0,0.0793,0.0,0.2607,0.0,1.5571,21.3056,0.8083,75.0649,96.7023,99.8723,99.9902,24.4955,75.7859,99.6154,96.6413,99.8723,99.9915,24.846,75.7859,99.5043,22.7272,75.7859,99.6158,0.0044,98.2885,0.0,99.1888,0.0,0.1219,0.0,0.0028,0.0,0.4837,0.2028
2022-03-28 23:00:00,99.5691,0.0416,0.0,0.0112,0.0,0.3103,0.8291,74.3488,0.0,0.0731,0.0,0.3856,0.0,1.7549,23.2311,0.7545,75.0646,96.7023,99.8723,99.9902,24.4975,75.7859,99.6154,96.6413,99.8723,99.9915,24.8379,75.7859,99.5043,22.7242,75.7859,99.6158,0.0048,98.3754,0.0,99.1987,0.0,0.127,0.0,0.003,0.0,0.4829,0.2
2022-03-29 00:00:00,99.5691,0.0421,0.0031,0.0098,0.0,0.1825,0.8344,81.5393,0.0,0.0742,0.0024,0.3142,0.0,1.7245,16.6192,0.5369,75.0553,96.7023,99.8723,99.9902,24.502,75.7859,99.6154,96.6413,99.8723,99.9915,24.8275,75.7859,99.5043,22.7228,75.7859,99.6158,0.0075,98.5708,0.0,99.1962,0.0,0.1107,0.0023,0.0027,0.0,0.4731,0.2019
2022-03-29 01:00:00,99.5691,0.0421,0.0,0.0104,0.0,0.246,0.8297,77.1708,0.0,0.0808,0.0,0.2939,0.0,1.7211,20.8185,0.5281,75.0525,96.7023,99.8723,99.9902,24.5022,75.7859,99.6154,96.6413,99.8723,99.9915,24.817,75.7859,99.5043,22.7107,75.7859,99.6158,0.0075,98.582,0.0,99.1933,0.0,0.1206,0.0,0.0027,0.0,0.4863,0.2
2022-03-29 02:00:00,99.5691,0.0412,0.0,0.0121,0.0,0.4619,0.8519,64.1391,0.0,0.0726,0.0,0.4981,0.0,1.8283,33.1027,1.1885,75.0525,96.7023,99.8723,99.9902,24.4993,75.7859,99.6154,96.6413,99.8723,99.9915,24.8047,75.7859,99.5043,22.7038,75.7859,99.6158,0.006,97.9104,0.0,99.1776,0.0,0.1144,0.0,0.0028,0.0,0.496,0.2064
2022-03-29 03:00:00,99.5691,0.0398,0.0,0.0114,0.0,0.2956,0.8264,71.9906,0.0,0.0887,0.0,0.3714,0.0,1.6205,25.9783,0.8618,75.0525,96.7023,99.8723,99.9902,24.4946,75.7859,99.6154,96.6413,99.8723,99.9915,24.8095,75.7859,99.5043,22.7024,75.7859,99.6158,0.0058,98.2578,0.0,99.1405,0.0,0.1528,0.0,0.0027,0.0,0.4944,0.2077
2022-03-29 04:00:00,99.5691,0.0415,0.0,0.0124,0.0,0.3449,0.8419,70.3393,0.0,0.0836,0.0,0.413,0.0,1.7525,27.3134,0.8344,75.0525,96.7023,99.8723,99.9902,24.4956,75.7859,99.6154,96.6413,99.8723,99.9915,24.8012,75.7859,99.5043,22.6986,75.7859,99.6158,0.0059,98.2728,0.0,99.1489,0.0,0.1634,0.0,0.0029,0.0,0.4826,0.204
2022-03-29 05:00:00,99.5691,0.0414,0.0,0.0132,0.0,0.3789,0.8546,65.6562,0.0,0.1176,0.0,0.4597,0.0,1.7909,32.2098,0.8893,75.0526,96.7023,99.8723,99.9902,24.4931,75.7859,99.6154,96.6413,99.8723,99.9915,24.7967,75.7859,99.5043,22.6953,75.7859,99.6158,0.0074,98.1914,0.0,99.0654,0.0,0.2105,0.0,0.0033,0.0,0.5005,0.2128
2022-03-29 06:00:00,99.5691,0.0406,0.0,0.0122,0.0,0.3885,0.8707,66.9308,0.0,0.0956,0.0,0.5944,0.0,1.9408,30.276,0.8535,75.0527,96.7023,99.8723,99.9902,24.4912,75.7859,99.6154,96.6413,99.8723,99.9915,24.7813,75.7859,99.5043,22.6936,75.7859,99.6158,0.0066,98.2257,0.0,99.1741,0.0,0.121,0.0,0.0033,0.0,0.502,0.2123
2022-03-29 07:00:00,99.5691,0.0413,0.0,0.0127,0.0,0.3951,0.877,65.7031,0.0,0.1685,0.0,0.6456,0.0,1.9694,31.5943,0.9432,75.0527,96.7023,99.8723,99.9902,24.4862,75.7859,99.6154,96.6413,99.8723,99.9915,24.7764,75.7859,99.5043,22.692,75.7859,99.6158,0.0083,98.1179,0.0,99.0589,0.0,0.1751,0.0,0.0037,0.0,0.5263,0.2279
2022-03-29 08:00:00,99.5691,0.0403,0.0,0.0122,0.0,0.3703,0.8607,67.7919,0.0,0.2761,0.0,0.6889,0.0,2.1315,29.0231,0.8841,75.0527,96.7023,99.8723,99.9902,24.4736,75.7859,99.6154,96.6413,99.8723,99.9915,24.7667,75.7859,99.5043,22.6906,75.7859,99.6158,0.0083,98.2032,0.0,98.8196,0.0,0.3588,0.0,0.0043,0.0,0.5703,0.2483
2022-03-29 09:00:00,99.5691,0.0421,0.0,0.0119,0.0,0.2878,0.8446,73.2296,0.0,0.0798,0.0,0.4547,0.0,1.7565,24.4809,0.8725,75.0528,96.7023,99.8723,99.9902,24.483,75.7859,99.6154,96.6413,99.8723,99.9915,24.7612,75.7859,99.5043,22.6892,75.7859,99.6158,0.0054,98.2291,0.0,99.2097,0.0,0.0908,0.0,0.0035,0.0,0.4905,0.2054
