"26693","1642024800","60","96.7673","97.9200","98.3725"
"26693","1642028400","60","92.6139","97.8332","98.3367"
"26693","1642032000","60","97.1174","97.9125","98.2640"
"26693","1642035600","60","89.9818","97.8076","98.3889"
"26693","1642039200","60","96.4481","97.8566","98.2889"
"26693","1642042800","60","91.2276","97.7043","98.2267"
"26693","1642046400","60","95.9135","97.8135","98.4538"
"26693","1642050000","60","88.2433","97.6579","98.2662"
"26693","1642053600","60","89.9041","97.6709","98.3593"
"26693","1642057200","60","95.4829","97.8940","98.4908"
"26693","1642060800","60","90.1557","97.7237","98.4320"
"26693","1642064400","60","96.1791","98.0000","98.4886"
"26693","1642068000","60","89.9595","97.8199","98.4193"
"26693","1642071600","60","95.6861","96.9587","98.6539"
"26693","1642075200","60","89.1742","96.4361","98.0552"
"26693","1642078800","60","95.1251","96.8820","98.1144"
"26693","1642082400","60","87.2577","96.7469","98.4090"
"26693","1642086000","60","88.1001","96.7852","98.0655"
"26693","1642089600","60","94.4660","96.8489","98.3301"
"26693","1642093200","60","88.2087","96.4972","97.8797"
"26693","1642096800","60","94.7532","96.7849","97.9662"
"26693","1642100400","60","87.1792","96.6580","97.9992"
"26693","1642104000","60","95.1174","96.9620","98.4476"
"26693","1642107600","60","88.8395","97.4193","98.4376"
"26693","1642111200","60","97.2376","98.1140","98.4193"
"26693","1642114800","60","90.0832","97.9724","98.4436"
"26693","1642118400","60","97.3305","98.0991","98.4421"
"26693","1642122000","60","90.6106","97.9736","98.6283"
"26693","1642125600","60","95.3507","97.8623","98.4653"
"26693","1642129200","60","89.1635","97.9481","98.6222"
"26693","1642132800","60","91.4230","97.9518","98.6390"
"26693","1642136400","60","97.0828","98.0108","98.5435"
"26693","1642140000","60","89.6501","97.9075","98.6365"
"26693","1642143600","60","95.6873","97.9803","98.6409"
"26693","1642147200","60","89.9881","97.9115","98.6016"
"26693","1642150800","60","97.1692","98.0667","98.5905"
"26693","1642154400","60","89.5847","97.8895","98.4176"
"26693","1642158000","60","96.4574","97.5915","98.5326"
"26693","1642161600","60","88.0546","97.0326","98.2832"
"26693","1642165200","60","87.7103","97.2833","98.3609"
"26693","1642168800","60","95.1387","97.4483","98.4405"
"26693","1642172400","60","88.3641","97.3776","98.3340"
"26693","1642176000","60","94.8144","97.1984","98.3685"
"26693","1642179600","60","92.0115","96.9535","98.3626"
"26693","1642183200","60","89.4958","97.1592","98.1408"
